id,label,size,degree,centrality,x,y
laboratorio-para-la-accion-publica,Laboratorio Para La Acción Pública,0,0,0,17.643972324229786,44.66101211623498
onesmart-technology-sa-de-cv,Onesmart Technology Sa De Cv,0,0,0,25.129692366479198,44.10817311276802
corporacion-con-tacto-local,Corporación Con Tacto Local,2,2,0,41.82660678281938,6.801924674644522
departamento-de-engenharia-e-gestão-do-conhecimento-degc,Departamento De Engenharia E Gestão Do Conhecimento (Degc),4,4,0,12.377459136814005,14.106803645603541
campana-global-por-la-libertad-de-expresion-a19-a-c,"Campaña Global Por La Libertad De Expresión A19, A.C.",0,0,0,41.9039378339716,28.774386949915275
imaflora,Imaflora,42,11,0,5.756294653347908,22.10255878461535
unidad-positiva-para-el-desarrollo-ciudadano-updc,Unidad Positiva Para El Desarrollo Ciudadano - Updc,0,0,0,44.44261246317854,15.375291247053514
socialab-global,Socialab Global,0,0,0,29.306399998191115,24.64779378809965
fundacion-la-network,Fundación La Network,0,0,0,42.03665115007417,22.860867669751695
grupo-cemos,Grupo Cemos,4,4,0,9.931364093104214,35.21546148147724
centro-de-empreendedorismo-universitario-consultoria-ltda,Centro De Empreendedorismo Universitario &Consultoria Ltda,0,0,0,34.660635122445385,32.88143921440843
instituto-casa-da-cidade,Instituto Casa Da Cidade,0,0,0,48.48890369387752,15.780970926081144
bondiar,Bondiar,0,0,0,18.090650394298148,39.11063097827496
todos-pela-educacão,Todos Pela Educação,0,0,0,13.433761513551488,41.930787141187025
periodico-el-faro,Periódico El Faro,1,1,0,23.240459231899596,6.177645263087646
instituto-salvadoreno-de-desarrollo-municipal-instituto-salvadoreno-de-desarrollo-municipal-isdem,"Instituto Salvadoreño De Desarrollo Municipal,Instituto Salvadoreño De Desarrollo Municipal (Isdem)",2,2,1,18.4151582680157,15.673509140109035
how-to-build-up,How To Build Up,1,1,0,37.9963859218602,10.33071311795261
centro-profesional-indigena-de-asesoria-defensa-y-traduccion-a-c,"Centro Profesional Indígena De Asesoría, Defensa Y Traducción A.C.",0,0,0,32.93657511015268,40.62443597743876
factico,Fáctico,0,0,0,38.737261881710836,31.305749086395874
semana,Revista Semana,0,0,0,36.354525824408775,33.08849508474794
cicatal,Cicatal,0,0,0,22.417464912397715,46.720123442374394
alampyme-br-associacão-latinoamericana-de-micro-pequenas-e-medias-empresas-capitulo-brasil,"Alampyme Br - Associação Latinoamericana De Micro, Pequenas E Médias Empresas Capítulo Brasil",3,3,0,11.73725524308822,23.610857206582285
camaleon-multimedia-sas,Camaleon Multimedia Sas,0,0,0,40.00231202269736,32.259276410491175
comunidades-de-software-libre,Comunidades De Software Libre,0,0,0,34.39717071299319,46.59975908028221
instituto-phomenta,Instituto Phomenta,0,0,0,38.223480894931186,21.800014929126007
fundacion-construir,Fundación Construir,0,0,0,32.52574428720331,45.93845479307342
movimento-nossa-bh,Movimento Nossa Bh,42,11,0,5.611176452986968,22.79036664894391
fundacion-encuentro-para-la-participacion-ciudadana-y-la-ampliacion-de-derechos,Fundación Encuentro para la participación ciudadana y la ampliación de derechos,1,1,0,38.73493423369078,13.321622319770364
universidad-rafael-landivar,Universidad Rafael Landivar,0,0,0,47.105723410178186,12.356800601940627
solvo,Solvo,0,0,0,27.063369544454062,41.03175159873728
asociacion-transporte-ativo,Asociación Transporte Ativo,0,0,0,49.61900710320847,30.2000588957334
econsulting-s-r-l,Econsulting S.R.L.,2,2,0,18.034820181279976,26.23772935499139
saber-votar,Saber votar,0,0,0,48.68779937004764,25.036569313623886
servicios-de-ideas-creativas-para-el-desarrollo-de-organizaciones-a-c,"Servicios De Ideas Creativas Para El Desarrollo De Organizaciones, A.C.",0,0,0,30.672040826344805,30.373620913818403
asi-asesores-para-la-inversion-social,Asi - Asesores Para La Inversión Social,0,0,0,24.385633391257052,36.74522665849711
el-pais-col,El País,0,0,0,44.6157485542182,20.44495552123975
usocial-maps,Usocial Maps,0,0,0,28.78801445671989,37.36724843115937
hacks-hackers-bogota,Hacks/Hackers Bogota,0,0,0,23.860942622554013,44.555846243194814
hacklab-asuncion,Hacklab Asunción,0,0,0,41.29086859332284,21.092622966877347
lima-i-o,lima-i-o,0,0,0,42.41308479034159,18.08744306462293
flip,Fundación para la Libertad de Prensa,0,0,0,41.645402488048745,13.991118205361305
convoca,Convoca,1,1,0,32.849736396707925,4.843529467805758
fundacion-ciudadana-civio,Fundación Ciudadana Civio,6,2,0,33.48013215628271,3.0148852572091984
instituto-humanista-de-cooperacion-para-el-desarrollo-hivos,Instituto Humanista De Cooperación Para El Desarrollo - Hivos,6,2,0,32.969541654580865,2.6415364778194235
soluntia-sa,Soluntia Sa,0,0,0,19.409942612558645,38.01251615379989
associacão-todos-por-um-tp1,Associação Todos por Um (Tp1),4,2,0,11.344892742792872,20.311105865437046
red-infodesarrollo,Red Infodesarrollo,4,4,3,38.49641654931226,5.35241791560672
13-media-sc,13 Media Sc,0,0,0,41.35340651462843,19.170333796660223
vigilamos,Vigilamos,0,0,0,20.45693126283977,45.04098885355372
iniciativa,iniciativa,0,0,0,16.935025931820093,42.20104716002228
lndata,LNData,4,3,8.100000000000001,17.73992977680156,7.227070094102676
fgx,Fgx,0,0,0,34.49908433328429,45.229714198362245
centro-de-lideranca-publica,Centro De Liderança Pública,1,1,0,13.047798984325995,21.360493524064825
olhoneles,Olhoneles,0,0,0,43.84991244605998,38.02889176171443
associacão-software-livre-org,Associação Software Livre.Org,2,2,0,27.861219543077233,10.548355677027542
hiperderecho,Hiperderecho,1,1,0,19.50422869661821,20.257220044423157
derive-lab,Derive Lab,4,4,0,10.250513458346358,34.719976420528646
taturana-mobilizacão-social,Taturana Mobilização Social,0,0,0,39.76150716736989,20.739739374006565
forum-brasileiro-de-seguranca-publica,Fórum Brasileiro De Segurança Pública,0,0,0,48.224143207514324,12.896142790068907
prosas-tecnologia-social-ltda,Prosas Tecnologia Social Ltda,0,0,0,31.272697145828797,31.929759169253515
laboratorio-de-medios,Laboratorio de Medios,0,0,0,44.06593649644255,17.46693411958908
vivero-de-iniciativas-ciudadanas,Vivero De Iniciativas Ciudadanas,0,0,0,47.39215777533866,32.14698606199268
committee-for-a-better-new-orleans-comite-por-una-mejor-nueva-orleans,Committee For A Better New Orleans/Comité Por Una Mejor Nueva Orleans,0,0,0,46.86879829210017,10.805378817006225
artnumerica,Artnumerica,0,0,0,27.43148727423207,39.69445943346215
datos-concepcion,Datos Concepcion,3,3,0,16.611209364274522,21.883940223549857
open-knowledge-foundation,Open Knowledge Foundation,22,22,0,21.610455082277955,3.1957802171686462
agrupacion-biosfera,Agrupación Biósfera,1,1,0,16.070303698154557,28.026259828807945
red-aceleradora-global,Red Aceleradora Global,0,0,0,35.82304435427246,37.637770152842215
el-caracol,El Caracol,22,22,0,20.888383886924718,3.482101653597749
centro-de-promocion-en-salud-y-asistencia-familiar-ceprosaf,Centro De Promoción En Salud Y Asistencia Familiar (Ceprosaf),0,0,0,27.61744549646006,47.53216824803311
zapopan-lab,Zapopan Lab,6,2,0,10.153975319885872,38.319302948543644
olinguito,Olinguito,0,0,0,49.83040566836531,26.237271738637503
ecosocial-consultores-s-a-s,Ecosocial Consultores S.A.S,0,0,0,37.998635643918604,25.80266319962911
ieepp,Instituto de Estudios Estratégicos y Políticas Públicas,0,0,0,21.288143169662582,33.13998650312384
medialab-quito,Medialab Quito,3,3,0,37.91777190059352,5.863973534338165
conceptu-prototipos-e-sistemas,Conceptu Protótipos E Sistemas,1,1,0,34.22206715222186,19.62915976931955
appcivico,AppCívico,22,11,62.5,6.208739916373215,23.14645982116175
cuentas-claras,Cuentas claras,0,0,0,43.564028836472076,25.38893376383223
hormiga-investigacion,Hormiga Investigación,3,3,0,39.18253755492939,8.254511231749808
instituto-ilhabela-sustentavel,Instituto Ilhabela Sustentável,42,11,0,6.13797921016647,22.767046134721916
fundacion-ideas-para-la-paz,Fundacion Ideas Para La Paz,1,1,0,30.19657379250465,12.572178696028736
policentrico,Policéntrico,1,1,0,38.81295617979691,10.826108581100499
ministerio-de-economia,ministerio-de-economia,0,0,0,46.15251015704917,29.023768001052776
associacão-forum-suapoe-espaco-socioambiental,Associação Fórum Suapoe Espaço Socioambiental,3,3,0,7.150265919896685,24.769265719167496
project-on-organizing-development-education-and-research-poder,"Project on Organizing, Development, Education, and Research (PODER)",8,4,1,24.50249178330393,2.822250545056376
lima-como-vamos,Lima Cómo Vamos,5,4,1,9.48446792853211,17.30021744269618
techo-internacional-oficina-central,Techo Internacional (oficina central),2,2,0,15.943117678511213,8.493566082832672
grupo-faro-america-latina-y-el-caribe,Grupo FARO América Latina y el Caribe,5,4,0,11.927035617561993,27.299568532267617
corresponsales,Corresponsales,0,0,0,46.3998917406172,33.37131132812038
duran-asociados-spa,Durán & Asociados Spa.,0,0,0,28.13839225984163,33.53306818420672
gobierno-de-panama,Gobierno De Panamá,0,0,0,26.517482949029198,46.9239824083001
derecho-ambiente-y-recursos-naturales,"Derecho, Ambiente Y Recursos Naturales",0,0,0,42.630743045619234,32.26339997378117
plataforma-nuup-ac,Plataforma Nuup Ac,0,0,0,50.82253133541072,27.99457820280567
g1,G1,0,0,0,27.00465997711133,31.786226725258004
rancho-electronico,Rancho Electronico,0,0,0,44.494493794094915,13.634397997329652
centro-de-estudos-avancados-de-promocão-social-e-ambiental-ceaps-projeto-saude-alegria,Centro De Estudos Avançados De Promoção Social E Ambiental - Ceaps / Projeto Saúde & Alegria,0,0,0,27.174549886311347,35.9566112692205
fundacion-para-el-desarrollo-de-politicas-sustentables-fundeps,Fundación Para El Desarrollo De Políticas Sustentables (Fundeps),2,2,0,12.307913544801888,10.628587323226318
laboratorio-de-inovacão-e-controle-no-setor-publico-da-universidade-federal-do-para,Laboratório De Inovação E Controle No Setor Público Da Universidade Federal Do Pará,6,6,0,8.026936689821271,28.352442798942853
softex,Softex,2,2,0,25.811557225436633,10.828761622322878
guarumo,Guarumo,0,0,0,38.247046702580164,42.590713635529006
pictorica-comunicacoes-s-c-ltda,Pictórica Comunicações S/C Ltda,1,1,0,28.764317106517723,16.542123268470323
c230,C230,2,2,0,14.005504153966813,16.85385956943132
causa-natura,Causa Natura,1,1,0,8.134045375895232,34.08267524591755
grupo-limonta,Grupo Limonta,0,0,0,27.388938262999776,38.04065126182519
180data,180Data,23,23,114,21.796931053277138,4.686881020853674
promec-projetos-e-modelagens-em-engenharia-e-computacão-ltda,Promec Projetos E Modelagens Em Engenharia E Computação Ltda,1,1,0,29.351618756079134,21.652358439255934
plataforma-ciudadana-inteligente,Plataforma Ciudadana Inteligente,1,1,0,20.9026546977434,25.931325298000345
mas-cultura,mas-cultura,0,0,0,16.752883362248447,43.716143859133616
centro-latinoamericano-de-derechos-humanos,Centro Latinoamericano de Derechos Humanos,1,1,0,10.37190093878026,11.772265357623517
datalat,Datalat,3,3,2,43.26877373652304,8.317042508179945
ux,Ux,1,1,0,34.80550393154358,11.05972972022884
innpactia-s-a-s,Innpactia S.A.S.,0,0,0,42.64775611746359,30.556884515155396
espacio-publico,Espacio Público,2,2,0,29.16414683372703,8.34956417207791
checkuy,Checkuy,0,0,0,39.748674354458544,27.782657235934987
instituto-humanitas360,Instituto Humanitas360,6,6,0,7.484560519473046,29.429343527752987
participacion-ciudadana-capitulo-dominicano-transparencia-internacional,"Participación Ciudadana, Capitulo Dominicano Transparencia Internacional",0,0,0,36.572196812633905,27.30594525570769
codium,Codium,5,4,3,35.242291432741375,4.962612590228511
ciudadano-construccion-y-articulacion-de-lo-publico-centro-de-investigaciones-y-estudios-en-antropologia-social-ciesas,Ciudadano. Construcción y Articulación de lo Público/Centro de Investigaciones y Estudios en Antropología Social (CIESAS),2,2,0,21.220608208371093,7.358755590312661
fundacion-latitudes,Fundación Latitudes,0,0,0,41.34089138745585,36.3406719857468
observatorio-mexicano-de-la-crisis,Observatorio Mexicano De La Crisis,0,0,0,42.09047879756144,25.102734560224736
de-la-azotea,De La Azotea,3,3,0,10.873996587978686,30.219246436506655
colaborativomx,colaborativomx,0,0,0,37.4949145966912,45.677019408931486
blackbox-solutions-y-copropiedad,Blackbox Solutions Y Copropiedad,0,0,0,20.257742330157985,36.44574575976938
inkco-sas,Inkco Sas,1,1,0,32.36762429047642,10.288538543954308
world-resources-institute-brasil-wri-brasil,World Resources Institute Brasil - Wri Brasil,1,1,0,8.478889807870232,22.156256580035055
presidencia-del-consejo-de-ministros,Presidencia Del Consejo De Ministros,0,0,0,42.82330341275368,20.08990021704028
youniversys-srl,Youniversys Srl,0,0,0,48.76386598682799,27.279376396951196
departamento-de-electronica-e-informatica-universidad-catolica-ntra-senora-de-la-asuncion-paraguay,"Departamento de Electrónica e Informática, Universidad Católica \""Ntra. Señora de la Asunción\"", Paraguay",4,3,0,36.079101814906444,4.182462698344607
la-diaria,La Diaria,0,0,0,38.98225991786046,43.68926253722016
economia-feminista,Economía Feminista,3,2,550,16.8097596317445,10.80949717947063
instituto-sincronicidade-para-a-interacão-social-ispis,Instituto Sincronicidade Para A Interação Social (Ispis),1,1,0,32.71063382469999,12.909873497047844
detona,Detona,5,4,1,9.970373383631905,17.721727845347893
fundacion-pacientes-cancer-de-pulmon,Fundación Pacientes Cáncer De Pulmón,2,2,0,18.300532961253502,10.024264268071109
este-pais-a-c,"Este País, A.C.",1,1,0,20.981889764749,18.03156761816934
arquitectura-expandida,Arquitectura Expandida,0,0,0,31.935977507277492,23.82656941525715
parapapapp-sas,Parapapapp Sas,0,0,0,20.30091483544217,43.571682623342284
periodico-sudestada,Periodico Sudestada,0,0,0,40.59042256450975,35.15944588352988
fundacion-ejercicio-ciudadano,Fundación Ejercicio Ciudadano,3,3,0,11.58421876981416,30.216455468006433
cscr,Cscr,0,0,0,24.94073531186892,31.527806749344677
quienmerepresenta,Quiénmerepresenta,1,1,0,15.242698721092427,25.653104788468582
direccion-de-gobierno-abierto-y-datos-abiertos,Dirección De Gobierno Abierto Y Datos Abiertos,4,3,31.5,24.77160856432017,5.853024358153315
banco-mundial,Banco Mundial,0,0,0,38.67127224828392,36.551921714788875
instituto-panameno-de-derecho-y-nuevas-tecnologias,Instituto Panameño De Derecho Y Nuevas Tecnologías,1,1,0,25.890718197222817,23.02637878695829
fundacion-para-las-buenas-practicas-de-la-internet-y-las-tecnolgias-fundabit,FUNDACIÓN PARA LAS BUENAS PRÁCTICAS DE LA INTERNET Y LAS TECNOLGÍAS - FUNDABIT,1,1,0,44.650029424904616,10.727300309640496
sociedad-de-hecho-la-pesetera,"""Sociedad De Hecho \""La Pesetera\""",0,0,0,40.213800501464405,43.860676432466974
camara-de-comercio-de-bogota-ccb,Cámara De Comercio De Bogotá - Ccb,1,1,0,29.362716278556096,12.891669295315435
plan-estrategico-de-juarez,Plan Estrategico De Juarez,22,22,0,20.778881093323776,4.204297229983931
asociacion-pro-arte,Asociación Pro Arte,3,3,0,16.26137513223883,21.27533106399771
servicios-integrales-para-el-desarrollo,Servicios Integrales Para El Desarrollo,0,0,0,25.917535135576834,36.67171979904807
municipalidad-de-renca,Municipalidad De Renca,2,2,0,28.683689499101206,7.6647993587162455
labhacker,Labhacker,2,2,0,9.371566074750424,14.633814636299869
servicios-e-informacion-para-el-desarrollo-economico-local-sidel,Servicios E Información Para El Desarrollo Económico Local-Sidel,1,1,0,17.179412592289857,24.267385065035132
zeus-tecnologia-s-a,Zeus Tecnología S.A,0,0,0,26.68640122297315,45.462646811382086
direccion-de-transparencia-y-gobierno-abierto-de-la-provincia-de-jujuy,Dirección De Transparencia Y Gobierno Abierto De La Provincia De Jujuy,1,1,0,13.389629357557247,34.15207630063164
fundacion-ambiente-y-recursos-naturales-farn,Fundación Ambiente Y Recursos Naturales (Farn),2,2,0,13.073873860102632,10.993673076228044
gobierno-de-minas,Gobierno De Minas,0,0,0,42.18506191363924,37.37438373637564
avesso-sustentabilidade,Avesso Sustentabilidade,0,0,0,22.928352638114333,45.45094781622565
datasketch,Datasketch,7,6,531,15.58806590971261,13.3459219514246
hivos,Hivos,23,23,64,22.156687133635533,4.218511254864657
fundacion-generacion-sin-limite,Fundación Generación Sin Límite,1,1,0,18.47525564157559,30.91078749418908
smart-data-services,Smart Data Services,1,1,0,36.46009752820932,13.612891165809025
grupo-de-estudos-sobre-cultura-representacão-e-informacão-digitais-cridi,"Grupo De Estudos Sobre Cultura, Representação E Informação Digitais - Cridi",0,0,0,48.44310155494771,18.75806710845338
dal,Dal,0,0,0,51.34019337393916,26.851002744230023
moodstudio,Moodstudio,2,2,0,12.864156226301139,10.061839585046355
exxact-negocios-digitales-spa,Exxact Negocios Digitales Spa,1,1,0,23.852084499395442,12.991226359523404
code-for-the-caribbean,Code For The Caribbean,1,1,0,22.302465833915893,6.447441752491978
instituto-soma-brasil,Instituto Soma Brasil,42,11,0,6.2124022260878755,22.234200706496697
red-ciudadana-nuestra-cordoba-asociacion-civil-nuestra-cordoba,Red Ciudadana Nuestra Córdoba – Asociación Civil Nuestra Córdoba,2,2,0,24.55607931446356,8.41879613266613
centro-de-pensamiento-estrategico-internacional-cepei,Centro De Pensamiento Estratégico Internacional - Cepei,1,1,0,17.278802801000502,10.055007739746056
ouvidoria-geral-da-união-ministerio-da-transparencia-fiscalizacão-e-controladoria-geral-da-união-cgu,"Ouvidoria-Geral Da União / Ministério Da Transparência, Fiscalização E Controladoria-Geral Da União?-Cgu",6,6,0,8.365925057807909,29.41176555551781
escuela-de-datos-peru,Escuela De Datos Peru,0,0,0,45.482884174837885,16.47370467631244
accion-colectiva,Acción Colectiva,0,0,0,44.28037713179887,32.502378589687055
invernaideas,Invernaideas,3,3,0,39.86297336582016,8.444321054192589
onu,Onu,0,0,0,46.067938127825876,25.05237246840327
fundacion-ciudadano-inteligente,Fundación Ciudadano Inteligente,12,4,0,24.029399368297646,2.9136710824177188
incotedes,Incotedes,1,1,0,20.6270115993558,30.082533363250146
centro-de-los-derechos-del-migrante-inc,"Centro De Los Derechos Del Migrante, Inc.",1,1,0,40.60851187301754,11.145933590423518
instituto-metropolitano-de-profissionalizacão-arte-cultura-e-oportunidades-impacto,"Instituto Metropolitano De Profissionalização, Arte, Cultura E Oportunidades - Impacto",0,0,0,32.98597706994454,47.22782019175468
simetria-centro-de-innovacion-en-politicas-publicas-a-c,"Simetría, Centro De Innovación En Políticas Públicas A.C.",1,1,0,25.965571299893654,15.671192163889849
social-apps-lab-university-of-california-berkeley,"Social Apps Lab, University Of California, Berkeley",6,3,0,35.96330700643997,4.848890231942977
ciudadan-s-por-la-transparencia-a-c,Ciudadan@S Por La Transparencia A.C,1,1,0,23.10006063507683,23.663788143038214
monoku,Monoku,1,1,0,16.506038923002944,15.509423876783403
presabis,Presabis,1,1,0,10.330620657984072,32.626824932839696
proetica,Proetica,0,0,0,31.24044104170984,45.305426244996866
kronoscode,Kronoscode,1,1,0,17.013579833952445,29.62435923508425
mgov-brasil,Mgov Brasil,0,0,0,50.20389594688735,17.648763199606137
municipalidad-de-guatemala,Municipalidad de Guatemala,0,0,0,17.998566140526364,37.31752928679109
fundacion-villafranca-y-zurcher-para-la-educacion-de-la-juventud-a-traves-del-turismo,Fundación Villafranca Y Zurcher Para La Educación De La Juventud A Través Del Turismo,2,2,0,34.157530747371844,14.322441066609738
corporacion-ruta-n,Corporación Ruta N,0,0,0,49.69194942616822,28.518455094211767
instituto-banco-da-periferia,Instituto  Banco Da Periferia,1,1,0,9.635230844521809,28.358449980307284
slashroots,Slashroots,23,23,64,21.411018645585973,4.228878754970745
tigo,Tigo,0,0,0,21.886946130440254,36.51036979966749
capitulo-chileno-de-transparencia-internacional-chile-transparente,"Capítulo Chileno De Transparencia Internacional, Chile Transparente",1,1,0,27.784286586064727,23.95813461695238
nova-grupo-de-consultoria-sas,Nova Grupo De Consultoria Sas,0,0,0,48.865544623561455,31.572538678345662
vendata,Vendata,0,0,0,36.27524860136146,20.016109663180814
manas-technology-solutions,Manas Technology Solutions,1,1,0,14.446709870699706,9.692722269013762
instituto-atlantico,Instituto Atlântico,1,1,0,27.28085064347547,21.543004497624906
yecas,Yecas,0,0,0,36.97130096830964,36.406945442203224
secretaria-de-planificacion-desarrollo-y-modernizacion-de-la-municipalidad-de-san-salvador-de-jujuy,"Secretaria De Planificacion, Desarrollo Y Modernizacion De La Municipalidad De San Salvador De Jujuy",1,1,0,32.25295853094844,16.208662517535224
asociacion-nacional-para-el-fomento-de-la-economia-del-bien-comun-en-chile,Asociación Nacional Para El Fomento De La Economia Del Bien Común En Chile,0,0,0,12.234621684471094,38.87156481516569
omnibus-hacker,Omnibus Hacker,0,0,0,21.801210742742118,42.579321564193485
red-infodesarrollo-nemesis,Red Infodesarrollo - Némesis,1,1,0,38.71214393503059,4.377455393272774
maga-systems-consulting,Maga Systems & Consulting,1,1,0,18.461918144278687,31.738842226564266
fundacion-hogares-iap,"Fundación Hogares, Iap",1,1,0,40.48051057430923,12.935911345791851
corporacion-seamos-democracia-digital,Corporación Seamos - Democracia Digital,0,0,0,48.07825486343193,21.305200245321092
gobierno-de-quito,Gobierno De Quito,0,0,0,45.89945636479227,13.182025130985712
emude-tecnologia-em-cidades,Emude Tecnologia Em Cidades,0,0,0,51.4272899551588,22.718928592457655
nuestra-mendoza-fundacion-nuestra-mendoza,"Nuestra Mendoza,Fundación Nuestra Mendoza",1,1,0,14.257622102691755,36.812748671714786
mz-tecnologia,Mz Tecnologia,5,2,0,10.652586508296766,20.246991036860017
universidad-nacional-de-rio-negro,Universidad Nacional De Rio Negro.,0,0,0,32.6520899055283,37.45278881098796
arede,Arede,2,2,0,25.639551124323457,11.694614760351364
asociacion-civil-por-la-igualdad-y-la-justicia-arg,ACIJ - Asociación Civil por la Igualdad y la Justicia,13,9,229.4833333333335,18.93452135477521,7.0318343825622245
fundacion-inhoy,Fundación Inhoy,1,1,0,32.69796198260472,7.6859002734007085
civitatis-consultoria-e-assessoria-educacional-ltda,Civitatis Consultoria E Assessoria Educacional Ltda,1,1,0,21.173359254825442,23.153077893004237
associacão-casa-fluminense,Associação Casa Fluminense,42,11,0,5.427612918950273,22.66459802224967
centro-de-desarrollo-sostenible,Centro De Desarrollo Sostenible,0,0,0,43.019434106013236,21.600572489705314
fundacion-paraguaya,Fundación Paraguaya,0,0,0,43.52547788623283,36.69743561153946
centro-de-assessoria-multiprofissional,Centro De Assessoria Multiprofissional,0,0,0,37.15886296459788,38.25775979989307
instituto-floresta-tropical,Instituto Floresta Tropical,0,0,0,45.73636977659289,27.522667892190213
fluxo,Fluxo,2,2,0,8.074924661118935,21.252377246473344
cuestion-publica,Cuestión Pública,0,0,0,44.706863012633846,24.246191947614623
fundacion-nacional-para-el-desarrollo-funde,Fundación Nacional Para El Desarrollo (Funde),0,0,0,16.62825748830298,37.78322362655039
sebuscan-sas,Sebuscan Sas,0,0,0,22.814792242530753,37.84183599128684
atrelar-s-a-dynamizeit,ATRELAR S.A. (DynamizeIT),1,1,0,31.1498970918111,19.628861787827425
fundacion-bit,Fundación Bit,3,2,1,44.92910707858616,11.64146806606183
cobracriada,Cobracriada,1,1,0,34.46322633753784,9.24085554728459
nuestra-mendoza,Nuestra Mendoza,2,2,0,10.371944725083091,12.747090715551701
fundacão-darcy-ribeiro,Fundação Darcy Ribeiro,0,0,0,35.59899116399014,31.353821811502627
rokode-digital,Rokode Digital,3,3,0,38.93964822238304,8.953544428160686
asociacion-horizonte-positivo,Asociación Horizonte Positivo,0,0,0,22.09458504668443,39.285947777008296
oneeyeant,Oneeyeant,3,3,0,11.63579025739511,31.028965137978787
fundapi,Fundapi,3,3,0,39.08363220109081,5.893589839857456
municipalidad-san-jose-del-idolo-suchitepequez-guatemala,"Municipalidad San José Del Ídolo Suchitepéquez, Guatemala",0,0,0,35.82300975574414,41.622875036496694
centro-universitario-de-belo-horizonte,Centro Universitário De Belo Horizonte,1,1,0,13.78238520271683,28.609202777545136
themis-genero-justica-e-direitos-humanos,"Themis Gênero, Justiça E Direitos Humanos",1,1,0,33.34608707670285,19.410285123601156
mingarã-asociacion-para-el-desarrollo-sustentable,Mingarã. Asociación Para El Desarrollo Sustentable,1,1,0,34.471371681021324,5.643994481396376
asociacion-civil-japiqay-memoria-y-ciudadana,"Asociación Civil Japiqay, Memoria y Ciudadana",3,2,0,7.616107089746199,32.584596449924376
atix-labs-srl,Atix Labs Srl,0,0,0,29.947647165277356,47.543305819320985
olabi,Olabi,0,0,0,30.118589603820375,41.417926109515285
corporacion-cientificas-de-datos,Corporación Científicas De Datos,0,0,0,36.27511552460596,29.2481943382972
instituto-de-politicas-para-el-transporte-y-el-desarrollo-itdp,Instituto De Políticas Para El Transporte Y El Desarrollo (Itdp),0,0,0,50.448189241972706,31.310207794927166
escuela-de-datos,Escuela de Datos,22,22,0,21.149850046615757,3.709261696634757
asociacion-nacional-de-directores-de-bibliotecas-redes-y-servicios-de-informacion-del-sector-academico-universitario-y-de-investigacion-anabisai,"Asociación Nacional De Directores De Bibliotecas, Redes Y Servicios De Información Del Sector Académico, Universitario Y De Investigación (Anabisai)",0,0,0,43.27111036779099,13.19185315878104
movilizatorio,Movilizatorio,4,3,64,13.2510220883611,17.324225342344615
muove-brasil,Muove Brasil,1,1,0,13.722697159127994,21.909132178056858
movimiento-civico-nacional,Movimiento Cívico Nacional,0,0,0,38.58893925318778,17.75995646280017
fundacion-medialab-quito,Fundación Medialab Quito,2,2,0,42.38201166969545,8.687353410007434
centro-de-justicia-y-paz-cepaz,Centro De Justicia Y Paz - Cepaz,0,0,0,30.034544576049296,28.221768326302982
rosario-mobile-apps,Rosario Mobile Apps,1,1,0,30.648221271451778,9.662969103953262
receita-federal,Receita Federal,0,0,0,36.4199954387053,21.994040236376684
estudio-manati-s-a,Estudio Manatí S.A.,2,2,0,34.819993177612744,14.974288994858812
centro-de-participacion-y-ciudadania-ciudadanos-al-dia-ciudadanos-al-dia,"Centro De Participación Y Ciudadanía - Ciudadanos Al Día,Ciudadanos Al Día",0,0,0,22.66799527704621,32.6444859755826
fundacion-ciudadania-y-desarrollo,Fundación Ciudadania Y Desarrollo,1,1,0,43.827629556129594,7.608955752751121
corporacion-cobeii,Corporación Cobeii,0,0,0,47.251367369325294,20.174354154349633
eixo-publico-consultoria-junior,Eixo Público - Consultoria Júnior,0,0,0,28.98863649470148,39.369890010695116
asociacion-chilena-de-proteccion-de-la-familia-aprofa,Asociación Chilena De Protección De La Familia - Aprofa,0,0,0,43.97929489149618,18.98950030216495
periodista-virtual,Periodista Virtual,1,1,0,24.6754114005953,4.556809009927334
transparencia-brasil,Transparência Brasil,0,0,0,16.72154770100777,39.55628692957494
ciudadania-inteligente,Ciudadanía Inteligente,1,1,0,19.882966063902675,6.372603107532133
run-run-es,Run Run Es,0,0,0,36.40099057152081,25.293478618370848
central-del-movimiento-de-trabajadores-costarricenses-cmtc,Central Del Movimiento De Trabajadores Costarricenses -Cmtc-,1,1,0,23.529826031985706,21.133761557919883
direccion-general-de-informatica-de-la-municipalidad-de-rosario,Dirección General De Informática De La Municipalidad De Rosario,1,1,0,30.493348355570056,10.586023323187934
fundacion-nuevas-contingencias-sociales,Fundación Nuevas Contingencias Sociales,0,0,0,28.262712196666925,45.599654858303175
cooperativa-de-trabajo-tecnomatica-limitada,Cooperativa De Trabajo Tecnomática Limitada,1,1,0,14.228427030436892,34.137989673220765
plaza-publica,Plaza Pública,12,4,0,24.556816255018145,3.3263446475512164
unidad-investigacion-periodistica,Unidad de Investigación Periodística,0,0,0,37.86794252499444,40.989067580604654
comunidad-huerta,Comunidad Huerta,0,0,0,33.64101339775614,39.24872816075545
open-knowledge-brasil,Open Knowledge Brasil,0,0,0,13.74093790506743,38.48410660934758
transparencia-por-colombia,Transparencia por Colombia,2,1,0,14.77425160083681,12.87267896942948
instituto-cordial,Instituto Cordial,0,0,0,35.26783179950886,24.00087448752841
